Date,Avg,Avg(A),Avg(B),Avg(C)
2024/9/4 10:45,16.293,18.755,18.031,12.682
2024/9/4 10:46,18.024,22.8,17.844,14.158
2024/9/4 10:47,18.855,22.551,21.267,13.73
2024/9/4 10:48,17.768,22.019,18.066,13.864
2024/9/4 10:49,17.706,22.766,17.485,13.623
2024/9/4 10:50,16.842,21.386,17.961,12.518
2024/9/4 10:51,17.809,22.604,17.81,13.752
2024/9/4 10:52,19.081,22.978,21.081,14.145
2024/9/4 10:53,17.04,22.508,17.885,12.254
2024/9/4 10:54,17.906,21.829,18.353,14.173
2024/9/4 10:55,17.429,23.178,18.293,12.438
2024/9/4 10:56,18.908,23.223,20.779,13.762
2024/9/4 10:57,18.113,22.863,18.258,13.943
2024/9/4 10:58,18.174,22.974,18.371,13.952
2024/9/4 10:59,18.794,22.307,18.574,15.617
2024/9/4 11:00,17.581,22.387,17.386,13.732
2024/9/4 11:01,17.591,22.044,17.521,13.874
2024/9/4 11:02,17.657,22.47,17.269,13.956
2024/9/4 11:03,17.4,21.763,17.217,13.862
2024/9/4 11:04,16.681,22.426,14.71,13.881
2024/9/4 11:05,17.872,22.25,18.179,13.928
2024/9/4 11:06,17.005,21.907,18.043,12.486
2024/9/4 11:07,17.361,21.708,17.298,13.728
2024/9/4 11:08,17.537,21.79,18.154,13.587
2024/9/4 11:09,18.969,27.193,18.315,13.804
2024/9/4 11:10,16.79,22.154,15.101,14.016
2024/9/4 11:11,17.809,22.241,18.159,13.718
2024/9/4 11:12,17.31,21.933,16.834,13.795
2024/9/4 11:13,18.03,22.716,18.045,14.068
2024/9/4 11:14,18.194,22.935,18.34,14.102
2024/9/4 11:15,17.629,22.804,18.366,12.897
2024/9/4 11:16,17.974,22.273,18.192,14.195
2024/9/4 11:17,18.085,22.918,18.298,13.831
2024/9/4 11:18,18.067,22.71,18.029,14.147
2024/9/4 11:19,18.02,22.955,17.951,13.92
2024/9/4 11:20,18.194,22.493,18.227,14.536
2024/9/4 11:21,19.118,22.074,18.727,16.663
2024/9/4 11:22,17.827,22.364,17.74,14.078
2024/9/4 11:23,18.132,22.618,18.161,14.34
2024/9/4 11:24,17.298,22.48,16.487,13.675
2024/9/4 11:25,16.5,19.181,16.683,13.661
2024/9/4 11:26,16.699,21.722,15.221,13.958
2024/9/4 11:27,17.838,22.458,18.298,13.49
2024/9/4 11:28,18.952,22.295,21.251,14.323
2024/9/4 11:29,16.724,21.994,17.342,12.251
2024/9/4 11:30,16.894,19.111,17.687,13.916
2024/9/4 11:31,18.099,22.357,18.585,14.097
2024/9/4 11:32,17.727,22.17,17.659,14.02
2024/9/4 11:33,18.043,22.359,18.503,13.966
2024/9/4 11:34,18.05,27.689,17.75,12.264
2024/9/4 11:35,17.699,22.584,17.164,14.063
2024/9/4 11:36,17.888,22.607,17.16,14.579
2024/9/4 11:37,18.945,27.294,18.186,13.769
2024/9/4 11:38,19.333,27.198,18.677,14.395
2024/9/4 11:39,18.51,23.093,18.584,14.587
2024/9/4 11:40,18.077,22.595,18.387,14.001
2024/9/4 11:41,18.268,22.915,18.394,14.297
2024/9/4 11:42,19.096,23.405,20.707,14.233
2024/9/4 11:43,19.705,23.275,18.927,17.147
2024/9/4 11:44,18.136,22.711,18.109,14.305
2024/9/4 11:45,17.834,22.407,17.296,14.468
2024/9/4 11:46,18.131,22.604,18.194,14.274
2024/9/4 11:47,17.931,22.405,17.707,14.387
2024/9/4 11:48,21.85,27.843,22.015,16.97
2024/9/4 11:49,18.089,22.939,17.76,14.314
2024/9/4 11:50,18.903,22.247,18.345,16.227
2024/9/4 11:51,17.741,22.032,17.756,14.132
2024/9/4 11:52,17.52,22.06,17.221,13.953
2024/9/4 11:53,18.872,22.325,21.238,14.045
2024/9/4 11:54,17.474,22.106,16.468,14.474
2024/9/4 11:55,17.753,21.767,18.004,14.104
2024/9/4 11:56,18.187,22.48,18.458,14.347
2024/9/4 11:57,17.923,22.517,17.919,14.052
2024/9/4 11:58,19.213,22.839,18.189,16.741
2024/9/4 11:59,18.132,22.231,18.947,13.954
2024/9/4 12:01,17.41,23.099,18.313,12.421
2024/9/4 12:02,17.936,22.126,17.727,14.538
2024/9/4 12:03,17.498,23.197,18.367,12.572
2024/9/4 12:04,17.962,23.296,17.415,14.01
2024/9/4 12:05,17.192,22.32,18.464,12.291
2024/9/4 12:06,19.307,27.43,18.413,14.385
2024/9/4 12:07,17.565,22.93,18.741,12.586
2024/9/4 12:08,18.284,22.862,18.818,13.934
2024/9/4 12:09,18.217,23.159,18.222,14.044
2024/9/4 12:10,18.258,23.003,18.778,13.807
2024/9/4 12:11,18.135,22.879,18.014,14.254
2024/9/4 12:12,18.393,22.414,18.849,14.559
2024/9/4 12:13,18.075,22.85,17.687,14.451
2024/9/4 12:14,17.887,22.448,17.715,14.218
2024/9/4 12:15,17.896,22.9,17.675,13.906
2024/9/4 12:16,17.669,21.904,17.481,14.25
2024/9/4 12:17,17.725,21.973,17.455,14.379
2024/9/4 12:18,18.646,22.614,20.629,13.707
2024/9/4 12:19,17.996,21.76,18.353,14.481
2024/9/4 12:20,18.476,20.649,21.009,14.409
2024/9/4 12:21,17.375,22.72,18.256,12.67
2024/9/4 12:22,17.88,22.053,18.085,14.177
2024/9/4 12:23,18.449,22.797,18.934,14.372
2024/9/4 12:24,18.811,22.735,21.175,13.604
2024/9/4 12:25,17.471,22.914,18.546,12.503
2024/9/4 12:26,18.774,22.263,18.181,15.99
2024/9/4 12:27,17.828,22.864,17.392,13.958
2024/9/4 12:28,19.138,22.798,18.466,16.301
2024/9/4 12:29,18.473,23.026,18.816,14.358
2024/9/4 12:30,18.479,22.948,18.832,14.342
2024/9/4 12:31,19.581,22.806,18.681,17.342
2024/9/4 12:32,18.035,23.014,18.074,13.82
2024/9/4 12:33,18.195,22.271,18.344,14.562
2024/9/4 12:34,17.3,23.076,18.144,12.274
2024/9/4 12:35,19.19,22.836,21.32,14.388
2024/9/4 12:36,18.221,22.799,18.787,13.816
2024/9/4 12:37,17.195,22.516,18.017,12.51
2024/9/4 12:38,18.132,22.396,18.958,13.807
2024/9/4 12:39,17.117,22.375,15.565,14.291
2024/9/4 12:40,17.585,22.085,17.33,14.016
2024/9/4 12:41,18.044,22.037,18.373,14.347
2024/9/4 12:42,17.875,22.286,18.068,13.941
2024/9/4 12:43,16.749,21.482,17.461,12.592
2024/9/4 12:44,17.56,21.978,16.872,14.447
2024/9/4 12:45,17.697,22.534,17.076,14.158
2024/9/4 12:46,17.459,21.642,17.344,13.978
2024/9/4 12:47,18.799,21.61,20.905,14.7
2024/9/4 12:48,18.311,21.895,18.691,14.93
2024/9/4 12:49,18.448,22.892,18.676,14.529
2024/9/4 12:50,18.47,23.04,18.945,14.165
2024/9/4 12:51,18.841,22.882,18.323,15.506
2024/9/4 12:52,17.99,22.922,17.932,13.906
2024/9/4 12:53,19.159,22.508,18.732,16.343
2024/9/4 12:54,18.005,22.264,18.393,14.076
2024/9/4 12:55,17.884,22.663,18.161,13.655
2024/9/4 12:56,18.476,23.229,18.709,14.334
2024/9/4 12:57,18.801,22.547,21.076,13.816
2024/9/4 12:58,18.365,22.619,18.752,14.41
2024/9/4 12:59,17.81,22.362,17.657,14.122
2024/9/4 13:00,18.09,22.622,18.262,14.147
2024/9/4 13:01,18.1,22.688,18.013,14.343
2024/9/4 13:02,17.69,22.707,16.866,14.239
2024/9/4 13:03,17.044,19.297,17.493,14.373
2024/9/4 13:04,16.778,22.259,15.241,13.749
2024/9/4 13:05,16.985,18.943,18.004,14.055
2024/9/4 13:06,18.017,22.419,18.052,14.253
2024/9/4 13:07,17.671,21.941,17.984,13.726
2024/9/4 13:08,17.798,21.358,18.559,14.077
2024/9/4 13:09,17.553,21.875,17.66,13.778
2024/9/4 13:10,18.18,22.352,18.376,14.425
2024/9/4 13:11,17.759,22.565,18.024,13.737
2024/9/4 13:12,17.273,23.104,18.073,12.276
2024/9/4 13:13,18.077,23.066,17.994,13.991
2024/9/4 13:14,17.092,23.116,17.18,12.515
2024/9/4 13:15,17.972,22.586,17.984,14.04
2024/9/4 13:16,18.039,22.423,18.225,14.183
2024/9/4 13:17,17.966,23.099,20.237,12.461
2024/9/4 13:18,19.652,23.284,21.657,14.949
2024/9/4 13:19,18.844,27.054,17.954,13.819
2024/9/4 13:20,17.893,22.371,17.966,13.997
2024/9/4 13:21,17.93,22.446,17.504,14.482
2024/9/4 13:22,16.983,22.594,17.713,12.176
2024/9/4 13:23,18.549,22.79,18.4,15.104
2024/9/4 13:24,18.222,23.014,18.305,14.113
2024/9/4 13:25,17.984,22.279,18.456,13.915
2024/9/4 13:26,17.207,23.114,18,12.141
2024/9/4 13:27,17.461,23.314,18.364,12.387
2024/9/4 13:28,19.185,22.382,18.716,16.551
2024/9/4 13:29,17.772,22.421,17.552,14.07
2024/9/4 13:30,17.507,20.664,17.774,14.357
2024/9/4 13:31,22.726,28.033,21.893,18.602
2024/9/4 13:32,21.014,23.769,21.888,17.5
2024/9/4 13:33,16.991,19.209,17.713,14.098
2024/9/4 13:34,16.839,19.141,17.424,14.001
2024/9/4 13:35,18.056,22.144,18.483,14.179
2024/9/4 13:36,17.814,22.394,17.83,13.917
2024/9/4 13:37,17.555,22.007,17.366,13.967
2024/9/4 13:38,18.065,22.691,17.823,14.425
2024/9/4 13:39,17.125,23.116,15.067,14.244
2024/9/4 13:40,17.584,22.746,18.546,12.982
2024/9/4 13:41,18.085,22.754,17.947,14.241
2024/9/4 13:42,18.726,22.304,21.145,13.759
2024/9/4 13:43,18.29,23.138,18.764,13.81
2024/9/4 13:44,17.157,22.686,18.257,12.138
2024/9/4 13:45,18.352,22.725,18.408,14.598
2024/9/4 13:46,17.037,22.894,17.792,12.05
2024/9/4 13:47,18.052,22.796,18.018,14.104
2024/9/4 13:48,18,23.004,17.951,13.861
2024/9/4 13:49,17.998,22.218,18.622,13.915
2024/9/4 13:50,17.746,22.263,17.839,13.831
2024/9/4 13:51,18.24,22.534,18.786,14.068
2024/9/4 13:52,17.84,22.021,18.099,14.033
2024/9/4 13:53,16.105,19.073,15.549,13.696
2024/9/4 13:54,18.103,22.177,18.319,14.449
2024/9/4 13:55,17.704,22.837,16.959,14.074
2024/9/4 13:56,16.854,22.348,16.967,12.63
2024/9/4 13:57,19.037,22.715,18.374,16.164
2024/9/4 13:58,16.898,19.573,17.368,13.79
2024/9/4 13:59,16.752,18.683,17.803,13.784
2024/9/4 14:01,17.777,22.078,17.487,14.385
2024/9/4 14:02,20.315,23.092,21.946,16.141
2024/9/4 14:03,18.964,22.035,21.464,14.319
2024/9/4 14:04,17.994,21.683,18.59,14.319
2024/9/4 14:05,17.864,22.492,17.84,13.976
2024/9/4 14:06,17.942,22.781,18.049,13.767
2024/9/4 14:07,20.245,22.925,21,16.949
2024/9/4 14:08,17.811,21.831,18.047,14.173
2024/9/4 14:09,18.914,22.055,21.811,13.887
2024/9/4 14:10,18.952,22.918,21.127,13.811
2024/9/4 14:11,17.439,22.672,18.515,12.638
2024/9/4 14:12,17.179,22.789,18.139,12.193
2024/9/4 14:13,17.994,21.552,18.939,14.136
2024/9/4 14:14,18.986,27.105,17.863,14.289
2024/9/4 14:15,18.758,22.158,21.212,13.921
2024/9/4 14:16,18.906,22.506,21.214,14.009
2024/9/4 14:17,19.137,27.689,18.112,14.058
2024/9/4 14:18,20.66,27.486,18.487,17.49
2024/9/4 14:19,16.707,22.016,14.733,14.261
2024/9/4 14:20,17.672,21.834,17.822,13.997
2024/9/4 14:21,17.674,22.252,17.247,14.216
2024/9/4 14:22,17.923,22.359,17.853,14.279
2024/9/4 14:23,17.62,21.975,17.631,13.941
2024/9/4 14:24,17.511,22.391,17.322,13.572
2024/9/4 14:25,16.635,18.697,17.265,13.956
2024/9/4 14:26,16.959,22.387,17.917,12.124
2024/9/4 14:27,17.54,21.747,15.038,16.372
2024/9/4 14:28,17.972,22.487,18.487,13.703
2024/9/4 14:29,17.997,22.341,17.974,14.352
2024/9/4 14:30,17.823,22.343,17.459,14.365
2024/9/4 14:31,18.16,22.426,18.227,14.525
2024/9/4 14:32,19.756,23.026,20.112,16.272
2024/9/4 14:33,18.773,22.371,20.753,14.165
2024/9/4 14:34,18.322,22.535,18.772,14.368
2024/9/4 14:35,20.127,27.529,21.228,14.057
2024/9/4 14:36,19.189,23.091,21.56,13.999
2024/9/4 14:37,18.134,22.343,18.227,14.484
2024/9/4 14:38,16.987,22.261,17.742,12.394
2024/9/4 14:39,18.385,23.326,18.39,14.275
2024/9/4 14:40,18.201,22.416,18.814,14.147
2024/9/4 14:41,19.038,22.925,21.362,13.895
2024/9/4 14:42,18.059,22.777,18.348,13.789
2024/9/4 14:43,17.911,21.976,18.076,14.268
2024/9/4 14:44,19.447,22.241,19.169,16.97
2024/9/4 14:45,17.568,22.206,17.261,13.904
2024/9/4 14:46,17.858,21.616,18.245,14.306
2024/9/4 14:47,18.644,22.021,17.717,16.284
2024/9/4 14:48,18.517,22.125,20.53,13.832
2024/9/4 14:49,17.712,21.983,17.489,14.274
2024/9/4 14:50,18.183,23.058,17.816,14.444
2024/9/4 14:51,17.741,22.366,17.637,13.895
2024/9/4 14:52,17.673,22.323,17.185,14.17
2024/9/4 14:53,16.954,22.917,17.158,12.341
2024/9/4 14:54,19.067,22.658,21.507,14.108
2024/9/4 14:55,17.031,22.476,17.754,12.363
2024/9/4 14:56,18.943,22.524,21.302,14.003
2024/9/4 14:57,18.153,27.161,18.233,12.397
2024/9/4 14:58,17.827,22.275,17.896,13.98
2024/9/4 14:59,20.677,23.447,22.628,16.295
2024/9/4 15:01,18.335,22.869,18.53,14.365
2024/9/4 15:02,18.266,23.223,18.395,14.005
2024/9/4 15:03,17.888,22.318,18.225,13.855
2024/9/4 15:04,18.339,23.273,18.374,14.261
2024/9/4 15:05,17.126,22.976,17.881,12.119
2024/9/4 15:06,18.066,22.898,17.867,14.211
2024/9/4 15:07,19.912,22.524,21.249,16.103
2024/9/4 15:08,18.976,26.977,18.275,13.941
2024/9/4 15:09,19.94,26.691,18.085,16.396
2024/9/4 15:10,17.86,22.73,17.743,13.888
2024/9/4 15:11,18.628,22.686,17.348,16.034
2024/9/4 15:12,17.874,23.426,17.348,13.715
2024/9/4 15:13,17.633,21.509,18.03,14.004
2024/9/4 15:14,17.679,21.949,17.205,14.471
2024/9/4 15:15,17.833,22.631,17.677,13.905
2024/9/4 15:16,17.647,21.591,17.743,14.219
2024/9/4 15:17,19.005,22.652,20.988,14.299
2024/9/4 15:18,17.363,22.531,18.531,12.564
2024/9/4 15:19,18.061,22.709,18.411,13.82
2024/9/4 15:20,18.068,22.475,18.173,14.261
2024/9/4 15:21,17.824,21.676,18.194,14.259
2024/9/4 15:22,17.765,22.291,17.423,14.256
2024/9/4 15:23,17.897,22.623,17.641,14.203
2024/9/4 15:24,17.612,21.884,17.714,13.924
2024/9/4 15:25,17.21,23.001,17.984,12.274
2024/9/4 15:26,18.486,22.864,18.584,14.722
2024/9/4 15:27,17.48,22.979,18.056,12.949
2024/9/4 15:28,18.104,22.535,18.273,14.259
2024/9/4 15:29,18.848,22.362,21.067,14.097
2024/9/4 15:30,18.271,23.029,18.35,14.211
2024/9/4 15:31,20.264,23.098,20.993,16.812
2024/9/4 15:32,17.965,22.517,18.135,13.963
2024/9/4 15:33,16.176,19.389,14.918,14.305
2024/9/4 15:34,16.582,21.968,15.031,13.636
2024/9/4 15:35,17.203,21.834,16.636,13.803
2024/9/4 15:36,19.63,23.5,19.099,16.438
2024/9/4 15:37,17.835,22.615,17.352,14.261
2024/9/4 15:38,17.907,22.11,18.248,14.085
2024/9/4 15:39,16.806,22.666,14.887,13.888
2024/9/4 15:40,17.98,22.412,18.145,14.087
2024/9/4 15:41,16.696,18.683,17.762,13.681
2024/9/4 15:42,16.007,19.257,17.126,12.219
2024/9/4 15:43,16.735,19.081,17.106,14.021
2024/9/4 15:44,16.945,22.021,17.988,12.284
2024/9/4 15:45,16.833,21.875,17.261,12.709
2024/9/4 15:46,17.664,23.078,18.669,12.778
2024/9/4 15:47,18.396,23.312,18.713,13.991
2024/9/4 15:48,18.033,22.684,18.336,13.808
2024/9/4 15:49,18.844,22.884,20.449,14.133
2024/9/4 15:50,17.506,21.9,17.348,13.948
2024/9/4 15:51,20.614,23.243,21.767,16.955
2024/9/4 15:52,18.115,22.804,18.019,14.246
2024/9/4 15:53,18.128,22.532,18.317,14.228
2024/9/4 15:54,17.955,22.726,17.711,14.136
2024/9/4 15:55,18.207,22.927,18.238,14.205
2024/9/4 15:56,18.183,22.494,18.787,14.017
2024/9/4 15:57,18.126,22.848,18.424,13.93
2024/9/4 15:58,17.905,23.095,17.596,13.827
2024/9/4 15:59,16.406,19.103,17.919,12.789
2024/9/4 16:01,17.487,21.904,16.975,14.192
2024/9/4 16:02,18.083,22.797,17.616,14.495
2024/9/4 16:03,17.516,22.143,17.42,13.651
2024/9/4 16:04,18.651,22.101,18.034,15.939
2024/9/4 16:05,16.473,19.103,18.359,12.609
2024/9/4 16:06,17.902,22.231,18.273,13.91
2024/9/4 16:07,17.562,22.22,17.776,13.406
2024/9/4 16:08,17.742,22.044,18.011,13.847
2024/9/4 16:09,17.737,22.053,17.409,14.376
2024/9/4 16:10,17.935,22.41,17.77,14.313
2024/9/4 16:11,18.043,22.275,18.177,14.363
2024/9/4 16:12,17.462,22.286,16.741,14.037
2024/9/4 16:13,19.005,23.193,20.942,13.891
2024/9/4 16:14,19.421,23.074,18.497,16.789
2024/9/4 16:15,18.98,22.63,20.818,14.386
2024/9/4 16:16,17.857,22.321,17.908,14.038
2024/9/4 16:17,17.806,23.01,16.983,14.17
2024/9/4 16:18,18.023,22.655,17.885,14.28
2024/9/4 16:19,17.943,22.578,18.045,13.95
2024/9/4 16:20,19.093,22.685,20.873,14.623
2024/9/4 16:21,17.223,22.699,18.019,12.438
2024/9/4 16:22,18.015,22.028,18.178,14.449
2024/9/4 16:23,17.535,22.388,18.176,13.103
2024/9/4 16:24,17.27,22.571,17.941,12.744
2024/9/4 16:25,21.803,27.361,22.174,17.037
2024/9/4 16:26,17.591,22.234,17.402,13.842
2024/9/4 16:27,18.142,22.965,17.77,14.451
2024/9/4 16:28,16.602,21.861,17.229,12.148
2024/9/4 16:29,17.715,21.987,17.558,14.252
2024/9/4 16:30,17.622,21.379,17.713,14.341
2024/9/4 16:31,17.818,22.485,17.69,14.016
2024/9/4 16:32,17.85,21.923,18.422,13.892
2024/9/4 16:33,17.838,22.38,18.254,13.627
2024/9/4 16:34,17.412,21.637,17.139,14.072
2024/9/4 16:35,18.837,22.889,19.908,14.556
2024/9/4 16:36,18.737,22.987,19.836,14.28
2024/9/4 16:37,18.369,23.072,18.604,14.179
2024/9/4 16:38,18.063,22.731,18.178,14.046
2024/9/4 16:39,17.781,22.246,17.766,14.016
2024/9/4 16:40,18.937,22.475,21.076,14.226
2024/9/4 16:41,17.883,22.927,17.615,13.881
2024/9/4 16:42,18.161,23.142,18.295,13.87
2024/9/4 16:43,17.95,22.554,18.013,13.984
2024/9/4 16:44,17.057,21.447,18.543,12.552
2024/9/4 16:45,16.848,22.567,17.332,12.19
2024/9/4 16:46,21.385,27.491,21.775,16.132
2024/9/4 16:47,17.947,22.861,17.813,13.941
2024/9/4 16:48,18.232,22.636,18.274,14.491
2024/9/4 16:49,17.917,22.683,17.944,13.859
2024/9/4 16:50,17.757,21.829,15.346,16.652
2024/9/4 16:51,17.579,21.77,17.461,14.151
2024/9/4 16:52,17.921,22.318,17.748,14.394
2024/9/4 16:53,17.786,22.399,17.701,13.969
2024/9/4 16:54,18.894,22.079,20.809,14.617
2024/9/4 16:55,17.528,22.016,17.255,13.926
2024/9/4 16:56,17.807,22.031,18.204,13.831
2024/9/4 16:57,17.508,22.048,17.552,13.597
2024/9/4 16:58,17.942,22.115,17.966,14.391
2024/9/4 16:59,17.741,22.347,17.732,13.827
2024/9/4 17:00,17.238,22.618,18.008,12.579
2024/9/4 17:01,20.118,22.391,20.439,17.618
2024/9/4 17:02,19.397,27.297,18.649,14.551
2024/9/4 17:03,17.928,21.843,18.311,14.28
2024/9/4 17:04,19.383,27.678,18.867,14.055
2024/9/4 17:05,18.679,22.268,20.592,14.139
2024/9/4 17:06,18.302,22.965,18.309,14.389
2024/9/4 17:07,19.435,23.198,18.791,16.509
2024/9/4 17:08,18.248,22.914,18.802,13.844
2024/9/4 17:09,17.961,22.474,18.388,13.816
2024/9/4 17:10,18.21,23.012,18.012,14.378
2024/9/4 17:11,18.871,22.98,20.758,13.861
2024/9/4 17:12,18.78,22.391,17.754,16.339
2024/9/4 17:13,16.456,22.026,16.848,11.916
2024/9/4 17:14,17.206,19.203,18.107,14.325
2024/9/4 17:15,17.784,22.501,17.5,14.027
2024/9/4 17:16,17.728,22.979,16.997,13.952
2024/9/4 17:17,18.699,22.442,17.645,16.181
2024/9/4 17:18,18.718,21.952,21.081,14.099
2024/9/4 17:19,17.554,22.115,17.229,14.027
2024/9/4 17:20,18.891,22.762,20.636,14.216
2024/9/4 17:21,17.73,22.81,17.156,13.975
2024/9/4 17:22,17.689,21.763,17.71,14.181
2024/9/4 17:23,17.063,21.658,18.445,12.495
2024/9/4 17:24,18.019,21.875,18.35,14.428
2024/9/4 17:25,18.209,22.967,18.495,13.921
2024/9/4 17:26,19.094,27.203,18.035,14.317
2024/9/4 17:27,20.309,27.681,21.729,14.05
2024/9/4 17:28,18.676,22.192,20.721,14.068
2024/9/4 17:29,18.075,22.347,18.612,13.981
2024/9/4 17:30,18.277,22.751,18.66,14.197
2024/9/4 17:31,18.011,22.51,17.731,14.484
2024/9/4 17:32,17.199,23.099,17.814,12.271
2024/9/4 17:33,18.361,22.746,18.867,14.177
2024/9/4 17:34,20.672,23.2,21.897,17.025
2024/9/4 17:35,18.017,22.788,17.797,14.198
2024/9/4 17:36,18.01,22.282,18.085,14.332
2024/9/4 17:37,17.73,22.362,17.707,13.81
2024/9/4 17:38,17.601,22.068,17.509,13.915
2024/9/4 17:39,19.709,23.142,22.238,14.792
2024/9/4 17:40,17.64,22.044,17.374,14.13
2024/9/4 17:41,17.889,22.726,17.582,14.099
2024/9/4 17:42,17.691,22.032,17.62,14.068
2024/9/4 17:43,16.885,21.664,17.138,12.814
2024/9/4 17:44,18.547,21.901,17.56,16.248
2024/9/4 17:45,17.586,22.343,16.934,14.131
2024/9/4 17:46,17.632,21.708,17.976,13.868
2024/9/4 17:47,17.258,22.955,17.934,12.471
2024/9/4 17:48,18.115,23.05,18.157,13.95
2024/9/4 17:49,18.098,22.783,18.542,13.773
2024/9/4 17:50,17.52,21.776,17.435,13.954
2024/9/4 17:51,17.82,21.981,18.408,13.754
2024/9/4 17:52,17.972,22.756,17.607,14.234
2024/9/4 17:53,18.369,22.831,18.356,14.591
2024/9/4 17:54,18.26,20.486,20.961,14.007
2024/9/4 17:55,17.236,22.857,18.051,12.387
2024/9/4 17:56,18.254,22.444,18.647,14.31
2024/9/4 17:57,18.142,23.282,20.887,12.284
2024/9/4 17:58,17.948,22.079,18.636,13.779
2024/9/4 17:59,18.239,23.216,18.649,13.692
2024/9/4 18:01,17.965,22.568,17.984,14.037
2024/9/4 18:02,17.603,21.779,17.479,14.132
2024/9/4 18:03,17.694,22.895,17.177,13.78
2024/9/4 18:04,17.917,22.895,17.94,13.743
2024/9/4 18:05,19.441,23.321,21.475,14.529
2024/9/4 18:06,17.543,22.563,16.733,14.035
2024/9/4 18:07,16.817,18.859,17.53,14.071
2024/9/4 18:08,17.23,22.757,17.865,12.567
2024/9/4 18:09,19.039,22.711,21.18,14.181
2024/9/4 18:10,16.708,21.875,17.413,12.207
2024/9/4 18:11,17.705,22.401,17.443,13.943
2024/9/4 18:12,17.263,19.427,18.177,14.217
2024/9/4 18:13,17.795,22.11,18.055,13.874
2024/9/4 18:14,16.554,22.14,16.418,12.454
2024/9/4 18:15,18.961,23.033,21.175,13.761
2024/9/4 18:16,18.132,23.04,17.94,14.201
2024/9/4 18:17,18.092,22.522,18.596,13.915
2024/9/4 18:18,17.38,22.284,17.834,13.082
2024/9/4 18:19,18.368,22.955,18.917,14.001
2024/9/4 18:20,20.241,22.398,21.726,16.783
2024/9/4 18:21,18.344,23.463,18.414,13.997
2024/9/4 18:22,19.038,22.608,21.083,14.353
2024/9/4 18:23,16.804,18.941,17.049,14.394
2024/9/4 18:24,17.903,22.259,18.161,13.974
2024/9/4 18:25,17.893,22.494,17.577,14.295
2024/9/4 18:26,21.398,27.203,21.348,16.764
2024/9/4 18:27,17.578,21.674,17.738,13.928
2024/9/4 18:28,17.745,21.776,18.115,13.992
2024/9/4 18:29,17.185,23.133,17.713,12.308
2024/9/4 18:30,17.84,22.397,17.754,14.035
2024/9/4 18:31,17.494,22.11,17.108,13.961
2024/9/4 18:32,16.62,22.117,15.119,13.529
2024/9/4 18:33,17.13,18.921,17.51,14.791
2024/9/4 18:34,17.632,22.25,20.401,12.131
2024/9/4 18:35,17.813,22.355,18.126,13.661
2024/9/4 18:36,21.852,27.734,22.158,16.839
2024/9/4 18:37,23.118,24.767,22.951,21.566
2024/9/4 18:38,22.134,27.334,22.907,17.281
2024/9/4 18:39,21.821,27.99,21.902,16.829
2024/9/4 18:40,17.988,22.051,18.659,13.924
2024/9/4 18:41,18.049,22.173,18.79,13.937
2024/9/4 18:42,18.921,22.875,20.864,13.973
2024/9/4 18:43,17.823,21.555,18.238,14.244
2024/9/4 18:44,18.014,22.212,18.324,14.149
2024/9/4 18:45,18.174,22.854,21.198,12.485
2024/9/4 18:46,19.304,22.629,21.323,14.837
2024/9/4 18:47,19.087,22.95,21.495,13.909
2024/9/4 18:48,19.007,22.72,21.571,13.819
2024/9/4 18:49,22.342,28.089,23.2,16.921
2024/9/4 18:50,19.265,22.65,21.777,14.368
2024/9/4 18:51,17.93,22.058,18.137,14.211
2024/9/4 18:52,18.175,22.622,18.574,14.083
2024/9/4 18:53,17.843,22.894,17.104,14.312
2024/9/4 18:54,18.183,22.851,18.185,14.249
2024/9/4 18:55,17.006,22.472,17.748,12.301
2024/9/4 18:56,17.943,22.348,18.38,13.84
2024/9/4 18:57,17.658,22.151,17.588,13.902
2024/9/4 18:58,17.865,22.035,18.187,14.112
2024/9/4 18:59,17.653,22.304,18.21,13.507
2024/9/4 19:00,17.957,22.021,18.531,13.973
2024/9/4 19:01,18.06,21.884,18.81,14.141
2024/9/4 19:02,17.006,22.149,18.04,12.303
2024/9/4 19:03,18.2,22.48,21.754,12.446
2024/9/4 19:04,19.121,22.661,21.854,13.942
2024/9/4 19:05,17.008,22.096,18.138,12.257
2024/9/4 19:06,18.96,21.991,21.136,14.678
2024/9/4 19:07,17.836,22.496,17.653,14.083
2024/9/4 19:08,18.27,23.03,18.477,14.052
2024/9/4 19:09,17.872,21.646,18.709,13.872
2024/9/4 19:10,17.972,22.98,17.74,13.952
2024/9/4 19:11,18.972,22.86,20.896,14.158
2024/9/4 19:12,20.619,23.378,21.436,17.185
2024/9/4 19:13,17.962,22.567,17.823,14.224
2024/9/4 19:14,19.102,23.209,20.889,14.252
2024/9/4 19:15,17.009,19.235,17.665,14.183
2024/9/4 19:16,18.966,22.41,21.24,14.211
2024/9/4 19:17,17.874,22.503,17.657,14.188
2024/9/4 19:18,18.17,23.147,17.744,14.368
2024/9/4 19:19,17.837,22.293,18.153,13.792
2024/9/4 19:20,17.827,22.218,17.786,14.14
2024/9/4 19:21,18.154,23.05,17.863,14.327
2024/9/4 19:22,17.796,21.786,17.911,14.308
2024/9/4 19:23,17.955,19.905,20.562,13.971
2024/9/4 19:24,16.608,18.621,17.465,13.744
2024/9/4 19:25,17.814,21.776,18.38,13.903
2024/9/4 19:26,17.212,22.414,18.033,12.638
